KINASE GENE,KINASE common name,KIN_ACC_ID,SUBSTRATE common name,SUB_GENE_ID,SUB_ACC_ID,SUBSTRATE GENE,SUB_MOD_RSD,SITE_GRP_ID,SITE_+/-7_AA,Source / support
CDK5,CDK5,Q00535,lamin A/C,4000,P02545,LMNA,S392,452606,ErLRLsPsPtsQRsR,PA2_2023
CDK5,CDK5,Q00535,Lmr2,22853,Q8IWU2,LMTK2,S1450,4957483,LQtsKyFsPPPPARS,PA2_2023
CDK5,CDK5,Q00535,LRRK2,120892,Q5S007,LRRK2,S1627,54400802,KHPKGIIsRRDVEKF,PA2_2023
CDK5,CDK5,Q00535,MP2K1,5604,Q02750,MAP2K1,T286,,VEGdAAEtPPRPRtP,PA1_2016
CDK5,CDK5,Q00535,MEK1,5604,Q02750,MAP2K1,T292,448287,EtPPRPRtPGRPLss,PA2_2023
CDK5,CDK5,Q00535,MK10,5602,P53779,MAPK10,T131,,,PA1_2016
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S199,447927,GDRsGyssPGsPGtP,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S202,447928,sGyssPGsPGtPGsR,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S214,447929,GsRsRtPsLPtPPtR,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S235,449080,VVRtPPKsPssAKsR,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S262,447930,NVKsKIGstENLkHQ,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S396,449081,GAEIVyKsPVVsGDt,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S404,449082,PVVsGDtsPRHLsNV,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S409,449132,DtsPRHLsNVsstGs,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,S422,449083,GsIDMVDsPQLAtLA,PA2_2023
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S516,,GDRsGyssPGsPGtP,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S519,,sGyssPGsPGtPGsR,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S531,,GsRsRtPsLPtPPtR,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S552,,VVRtPPKsPssAKsR,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S713,,GAEIVyKsPVVsGDt,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,S739,,GsIDMVDsPQLAtLA,PA1_2016
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T153,449076,DGKtKIAtPRGAAPP,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T181,447932,ktPPAPktPPssGEP,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T205,447933,ssPGsPGtPGsRsRt,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T212,447934,tPGsRsRtPsLPtPP,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T217,449078,sRtPsLPtPPtREPK,PA2_2023
CDK5,CDK5,Q00535,Tau iso8,4137,P10636-8,MAPT,T231,449079,KKVAVVRtPPKsPss,PA2_2023
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,T498,,KtPPAPKtPPssGEP,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,T522,,ssPGsPGtPGsRsRt,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,T534,,sRtPsLPtPPtREPK,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,T548,,KKVAVVRtPPKsPss,PA1_2016
CDK5,CDK5,Q00535,TAU,4137,P10636,MAPT,T690,,GGNkkIETHKLtFRE,PA1_2016
CDK5,CDK5,Q00535,MCL1,4170,Q07820,MCL1,T92,4825134,EVPDVTAtPARLLFF,PA2_2023
CDK5,CDK5,Q00535,MEF2A,4205,Q02078,MEF2A,S408,449949,SIkSEPIsPPRDRMT,PA2_2023 and PA1_2016
CDK5,CDK5,Q00535,MEF2D,4209,Q14814,MEF2D,S444,449407,SIkSEPVsPsRERsP,PA2_2023
CDK5,CDK5,Q00535,Myc,4609,P01106,MYC,S62,448586,LLPtPPLsPsRRsGL,PA2_2023
CDK5,CDK5,Q00535,NUDE1,54820,Q9NXR1,NDE1,T191,20722719,QKQEKPRtPMPSSVE,PA2_2023
CDK5,CDK5,Q00535,NDEL1,81565,Q9GZM8,NDEL1,S198,,,PA1_2016
CDK5,CDK5,Q00535,NDEL1,81565,Q9GZM8,NDEL1,S231,,,PA1_2016
CDK5,CDK5,Q00535,NDEL1,81565,Q9GZM8,NDEL1,S242,,IPNGFGtsPLtPSAR,PA1_2016
CDK5,CDK5,Q00535,NDEL1,81565,Q9GZM8,NDEL1,T219,,AsLsLPAtPVGKGTE,PA1_2016
CDK5,CDK5,Q00535,NDEL1,81565,Q9GZM8,NDEL1,T245,,GFGtsPLtPSARISA,PA1_2016
CDK5,CDK5,Q00535,NFL,4747,P07196,NEFL,T21,2872004,ykRRYVEtPrVHISS,PA2_2023
CDK5,CDK5,Q00535,NEST,10763,P48681,NES,T1299,,,PA1_2016
CDK5,CDK5,Q00535,NEST,10763,P48681,NES,T315,,,PA1_2016
CDK5,CDK5,Q00535,NFAT5,10725,O94916,NFAT5,T135,469161,tVQQHPstPkRHtVL,PA2_2023
CDK5,CDK5,Q00535,NRF2,4780,Q16236,NFE2L2,S433,27461383,PEKELPVsPGHrktP,PA2_2023
CDK5,CDK5,Q00535,NRF2,4780,Q16236,NFE2L2,T395,40642203,VKQNGPKtPVHSSGD,PA2_2023
CDK5,CDK5,Q00535,NRF2,4780,Q16236,NFE2L2,T439,40642202,VsPGHrktPFTkDkH,PA2_2023
CDK5,CDK5,Q00535,eNOS,4846,P29474,NOS3,S114,448638,RKLQGRPsPGPPAPE,PA2_2023
CDK5,CDK5,Q00535,GR,2908,P04150,NR3C1,S203,447967,DLEFSSGsPGkEtNE,PA2_2023
CDK5,CDK5,Q00535,GR,2908,P04150,NR3C1,S211,447968,PGkEtNEsPWRSDLL,PA2_2023
CDK5,CDK5,Q00535,GR,2908,P04150,NR3C1,S226,451796,IDENCLLsPLAGEDD,PA2_2023
CDK5,CDK5,Q00535,PARP1,142,P09874,PARP1,S782,3180399,ySLLrGGsDDsskDP,PA2_2023
CDK5,CDK5,Q00535,PARP1,142,P09874,PARP1,S785,21440500,LrGGsDDsskDPIDV,PA2_2023
CDK5,CDK5,Q00535,PARP1,142,P09874,PARP1,S786,21440501,rGGsDDsskDPIDVN,PA2_2023
CDK5,CDK5,Q00535,RKIP,5037,P30086,PEBP1,T42,3189667,DELGkVLtPTQVkNR,PA2_2023
CDK5,CDK5,Q00535,PHACTR3,116154,Q96KR7,PHACTR3,S318,18944907,QGRESKGsPKKRLDV,PA2_2023
CDK5,CDK5,Q00535,PIK3C3,5289,Q8NEB9,PIK3C3,T159,14659500,DGSEPTktPGRtssT,PA2_2023
CDK5,CDK5,Q00535,PIK3C3,5289,Q8NEB9,PIK3C3,T668,14662701,ENLDLkLtPYKVLAT,PA2_2023
CDK5,CDK5,Q00535,PIP5K1C,23396,O60331,PIP5K1C,S453,15721933,KNsSLKSsPSKKGrG,PA2_2023
CDK5,CDK5,Q00535,PIP5K1C,23396,O60331,PIP5K1C,S650,457599,DERSWVysPLHYSAQ,PA2_2023
CDK5,CDK5,Q00535,PKM,5315,P14618,PKM,S37,476070,MCRLDIDsPPItARN,PA2_2023
CDK5,CDK5,Q00535,PLD2,5338,O14939,PLD2,S134,456492,ARFAVAYsPARDAGN,PA2_2023
CDK5,CDK5,Q00535,NOXA,5366,Q13794,PMAIP1,S13,17790900,ARKNAQPsPARAPAE,PA2_2023
CDK5,CDK5,Q00535,PPAR-gamma,5468,P37231,PPARG,S273,15175800,TGktTDKsPFVIYDM,PA2_2023
CDK5,CDK5,Q00535,liprin alpha 1,8500,Q13136,PPFIA1,T701,31873705,PPGsGRstPRRIPHs,PA2_2023
CDK5,CDK5,Q00535,PPP1CA,5499,P62136,PPP1CA,T320,448686,NPGGRPItPPRNsAK,PA2_2023
CDK5,CDK5,Q00535,PPR1B,84152,Q9UD71,PPP1R1B,T75,,,PA1_2016
CDK5,CDK5,Q00535,PPP1R2,5504,P41236,PPP1R2,T73,449051,MKIDEPstPyHSMMG,PA2_2023 and PA1_2016
CDK5,CDK5,Q00535,PARK2,5071,O60260,PRKN,S131,454421,HTDsRKDsPPAGsPA,PA2_2023
CDK5,CDK5,Q00535,PRNP,5621,P04156,PRNP,S43,10273948,SRyPGQGsPGGNRYP,PA2_2023
CDK5,CDK5,Q00535,PSEN1,5663,P49768,PSEN1,T354,451669,HLGPHRstPEsRAAV,PA2_2023 and PA1_2016
CDK5,CDK5,Q00535,FAK,5747,Q05397,PTK2,S910,447964,KLQPQEIsPPPtANL,PA2_2023
CDK5,CDK5,Q00535,PTN2,5771,P17706,PTPN2,S304,,LSPAFDHsPNKIMTE,PA1_2016
CDK5,CDK5,Q00535,PXN iso2,5829,P49023-2,PXN,S244,465487,VNQGEMSsPQRVtst,PA2_2023
CDK5,CDK5,Q00535,PXN,5829,P49023,PXN,S85,451054,HQQPQsssPVyGsSA,PA2_2023
CDK5,CDK5,Q00535,Rb,5925,P06400,RB1,S795,447979,sPykFPssPLrIPGG,PA2_2023
CDK5,CDK5,Q00535,Rb,5925,P06400,RB1,S807,447980,PGGNIyIsPLksPyk,PA2_2023
CDK5,CDK5,Q00535,Rb,5925,P06400,RB1,S811,448717,IyIsPLksPykIsEG,PA2_2023
CDK5,CDK5,Q00535,RFA2,6118,P15927,RPA2,S23,448337,GAGGYtQsPGGFGsP,PA2_2023
CDK5,CDK5,Q00535,RFA2,6118,P15927,RPA2,S29,448338,QsPGGFGsPAPsQAE,PA2_2023
CDK5,CDK5,Q00535,RFA2,6118,P15927,RPA2,S33,448339,GFGsPAPsQAEkkSR,PA2_2023
CDK5,CDK5,Q00535,p70S6K iso2,6198,P23443-2,RPS6KB1,S411,448356,SFEPKIRsPRRFIGs,PA2_2023
CDK5,CDK5,Q00535,p70S6K iso2,6198,P23443-2,RPS6KB1,S424,448357,GsPRtPVsPVKFsPG,PA2_2023
CDK5,CDK5,Q00535,p70S6K iso2,6198,P23443-2,RPS6KB1,S429,471897,PVsPVKFsPGDFWGR,PA2_2023
CDK5,CDK5,Q00535,SEPT5 iso2,5413,Q99719-2,SEPTIN5,S17,475075,RLVEQLLsPRTQAQr,PA2_2023
CDK5,CDK5,Q00535,Src,6714,P12931,SRC,S75,450326,NssDtVtsPQRAGPL,PA2_2023 and PA1_2016
CDK5,CDK5,Q00535,STAT3,6774,P40763,STAT3,S727,448191,NtIDLPMsPRTLDSL,PA2_2023
CDK5,CDK5,Q00535,STMN3,50861,Q9NZ72,STMN3,S68,454282,PSDLsPEsPMLssPP,PA2_2023
CDK5,CDK5,Q00535,STMN3,50861,Q9NZ72,STMN3,S73,454283,PEsPMLssPPKKkDt,PA2_2023
CDK5,CDK5,Q00535,STXBP2,6813,Q15833,STXBP2,T572,487544,IGSSHILtPTRFLDD,PA2_2023
CDK5,CDK5,Q00535,SYN1,6853,P17600,SYN1,S551,,,PA1_2016
CDK5,CDK5,Q00535,SYN1,6853,P17600,SYN1,S553,,,PA1_2016
CDK5,CDK5,Q00535,SYN1,6853,P17600,SYN1,S62,,,PA1_2016
CDK5,CDK5,Q00535,SYN1,6853,P17600,SYN1,S67,,,PA1_2016
CDK5,CDK5,Q00535,talin 1,7094,Q9Y490,TLN1,S425,1984203,TMLEDsVsPKksTVL,PA2_2023
CDK5,CDK5,Q00535,p53,7157,P04637,TP53,S15,447490,PsVEPPLsQEtFsDL,PA2_2023
CDK5,CDK5,Q00535,p53,7157,P04637,TP53,S20,447529,PLsQEtFsDLWkLLP,PA2_2023
CDK5,CDK5,Q00535,P53,7157,P04637,TP53,S315,,LPNNtsssPQPkkkP,PA1_2016
CDK5,CDK5,Q00535,p53,7157,P04637,TP53,S33,447531,LPENNVLsPLPsQAM,PA2_2023 and PA1_2016
CDK5,CDK5,Q00535,p53,7157,P04637,TP53,S46,447536,AMDDLMLsPDDIEQW,PA2_2023
CDK5,CDK5,Q00535,TPPP,11076,O94811,TPPP,S160,487536,GVtKAIssPtVSRLT,PA2_2023
CDK5,CDK5,Q00535,TPPP,11076,O94811,TPPP,S18,456612,ANRtPPKsPGDPskD,PA2_2023
CDK5,CDK5,Q00535,TPPP,11076,O94811,TPPP,T14,456614,PAKAANRtPPKsPGD,PA2_2023
CDK5,CDK5,Q00535,TPX2,22974,Q9ULW0,TPX2,S486,455699,LPItVPksPAFALkN,PA2_2023
CDK5,CDK5,Q00535,TRIM59,286827,Q8IWR1,TRIM59,S308,50801655,LIPKMKIsPkRMSCS,PA2_2023
CDK5,CDK5,Q00535,TRPC6,7225,Q9Y210,TRPC6,S14,4959823,FGPRrGssPrGAAGA,PA2_2023
CDK5,CDK5,Q00535,USF2,7392,Q15853,USF2,S155,36392500,NPFSNGGsPAAEAVS,PA2_2023
CDK5,CDK5,Q00535,USF2,7392,Q15853,USF2,S222,9285181,APRTHPysPkIDGtR,PA2_2023
CDK5,CDK5,Q00535,Vimentin,7431,P08670,VIM,S56,451514,srsLyAssPGGVyAt,PA2_2023
CDK5,CDK5,Q00535,VRK3,51231,Q8IV63,VRK3,S108,4762306,RPPtPKssPQKtRKs,PA2_2023
CDK5,CDK5,Q00535,XDH,7498,P47989,XDH,T222,40560000,ELLRLKDtPRKQLRF,PA2_2023
CDK6,CDK6,Q00534,p21Cip1,1026,P38936,CDKN1A,S130,455618,sGEQAEGsPGGPGDs,PA2_2023
CDK6,CDK6,Q00534,p27Kip1,1027,P46527,CDKN1B,S10,447874,NVRVSNGsPsLErMD,PA2_2023
CDK6,CDK6,Q00534,p27Kip1,1027,P46527,CDKN1B,T187,447875,NAGsVEQtPKKPGLR,PA2_2023
CDK6,CDK6,Q00534,CELF1,10658,Q92879,CELF1,S302,3347301,TSSGSsPsSSSSNSV,PA2_2023
CDK6,CDK6,Q00534,CTNB1,1499,P35222,CTNNB1,S45,,GATtTAPsLsGkGNP,PA1_2016
CDK6,CDK6,Q00534,EGLN2,112398,Q96KS0,EGLN2,S130,31088285,EDGGDAPsPsKRPWA,PA2_2023
CDK6,CDK6,Q00534,HuR,1994,Q15717,ELAVL1,S202,3197192,LLsQLyHsPArrFGG,PA2_2023
CDK6,CDK6,Q00534,FLNA,2316,P21333,FLNA,S1459,452266,kCsGPGLsPGMVRAN,PA2_2023
CDK6,CDK6,Q00534,FLNA,2316,P21333,FLNA,S2152,451357,tRRRRAPsVANVGsH,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,S451,7320841,LLFGEGFsPLLPVQT,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,S489,22648002,PPLEEWPsPAPSFkE,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,S508,22648001,sWEDSSQsPtPRPKK,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,S522,8146040,KSySGLRsPtRCVSE,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,S704,449265,IDVPKPGsPEPQVSG,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,T510,22648003,EDSSQsPtPRPKKSy,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,T600,478080,EVGGPFKtPIkETLP,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,T611,451437,ETLPISstPSkSVLP,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,T620,3194573,SkSVLPRtPEsWRLt,PA2_2023
CDK6,CDK6,Q00534,FOXM1,2305,Q08050,FOXM1,T627,3194576,tPEsWRLtPPAKVGG,PA2_2023
CDK6,CDK6,Q00534,NPM1,4869,P06748,NPM1,T199,448515,VkKsIrDtPAkNAQK,PA2_2023
CDK6,CDK6,Q00534,PFKFB3,5209,Q16875,PFKFB3,S467,468406,NsVtPLAsPEPtKKP,PA2_2023
CDK6,CDK6,Q00534,PFKFB3,5209,Q16875,PFKFB3,T463,468407,LMRRNsVtPLAsPEP,PA2_2023
CDK6,CDK6,Q00534,PKM,5315,P14618,PKM,S37,476070,MCRLDIDsPPItARN,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S612,447977,MyLsPVRsPKKKGsT,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S780,447978,strPPtLsPIPHIPr,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S788,450022,PIPHIPrsPykFPss,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S795,447979,sPykFPssPLrIPGG,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S807,447980,PGGNIyIsPLksPyk,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,S811,448717,IyIsPLksPykIsEG,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,T821,447983,kIsEGLPtPtkMtPR,PA2_2023
CDK6,CDK6,Q00534,Rb,5925,P06400,RB1,T826,447984,LPtPtkMtPRsRILV,PA2_2023
CDK6,CDK6,Q00534,Rb-like 2,5934,Q08999,RBL2,S1035,449738,NMDAPPLsPyPFVRt,PA2_2023
CDK6,CDK6,Q00534,Rb-like 2,5934,Q08999,RBL2,S672,448254,tLyDRySsPPAsTtR,PA2_2023
CDK6,CDK6,Q00534,Rb-like 2,5934,Q08999,RBL2,T401,449723,SKALRIStPLtGVRY,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,S276,454399,DTRQIQPsPPWSYDQ,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,S293,454400,QYLGSIAsPSVHPAt,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,S303,454401,VHPAtPIsPGRASGM,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,S424,1308915,SMVGGERsPPRILPP,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,S48,452744,TPPSTALsPGKMSEA,PA2_2023
CDK6,CDK6,Q00534,AML1 iso8,861,Q01196-8,RUNX1,T300,454403,sPSVHPAtPIsPGRA,PA2_2023
CDK6,CDK6,Q00534,TFE3,7030,P19532,TFE3,S246,56653430,PTGSAPNsPMALLTI,PA2_2023
CDK6,CDK6,Q00534,TFEB,7942,P19484,TFEB,S114,3181613,HIsPAQGsPkPPPAA,PA2_2023
CDK6,CDK6,Q00534,TFEB,7942,P19484,TFEB,S142,3181628,AGNsAPNsPMAMLHI,PA2_2023
CDK6,CDK6,Q00534,TFEB,7942,P19484,TFEB,S467,4785142,KASsRRssFsMEEGD,PA2_2023
CDK6,CDK6,Q00534,TFEB,7942,P19484,TFEB,T331,3181634,RVHGLPttsPsGMNM,PA2_2023
CDK6,CDK6,Q00534,p53,7157,P04637,TP53,R249,394791401,CMGGMNRrPILTIIT,PA2_2023
CDK6,CDK6,Q00534,TSC2,7249,P49815,TSC2,S1217,1868502602,MSLENPLsPFSSDIN,PA2_2023
CDK6,CDK6,Q00534,TSC2,7249,P49815,TSC2,S1452,3191272,LPSssPRsPsGLrPr,PA2_2023
CDK7,CDK7,P50613,AR,367,P10275,AR,S516,452166,VSRVPYPsPTCVkSE,PA2_2023
CDK7,CDK7,P50613,CDK1,983,P06493,CDK1,T161,447609,GIPIRVytHEVVTLW,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,CDK11B,984,P21127,CDK11B,T595,449142,GsPLKAytPVVVtLW,PA2_2023
CDK7,CDK7,P50613,CDK12,51755,Q9NYV4,CDK12,T893,472551,sEEsRPytNKVITLW,PA2_2023
CDK7,CDK7,P50613,CDK2,1017,P24941,CDK2,S46,4271962,tETEGVPsTAIREIS,PA2_2023
CDK7,CDK7,P50613,CDK2,1017,P24941,CDK2,T160,447739,GVPVRtytHEVVtLW,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,CDK2,1017,P24941,CDK2,T165,4319900,tytHEVVtLWyRAPE,PA2_2023
CDK7,CDK7,P50613,CDK2,1017,P24941,CDK2,Y168,4319901,HEVVtLWyRAPEILL,PA2_2023
CDK7,CDK7,P50613,CDK4,1019,P11802,CDK4,T172,448476,YSYQMALtPVVVTLW,PA2_2023
CDK7,CDK7,P50613,CDK6,1021,Q00534,CDK6,T177,2454600,YSFQMALtSVVVTLW,PA2_2023
CDK7,CDK7,P50613,CDK9,1025,P50750,CDK9,S175,456536,FGLARAFsLAkNSQP,PA2_2023
CDK7,CDK7,P50613,E2F1,1869,Q01094,E2F1,S403,447870,PEEFISLsPPHEALD,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,E2F1,1869,Q01094,E2F1,T433,447871,DCDFGDLtPLDF___,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,XPB,2071,P19447,ERCC3,S90,1867858202,HIFLEAFsPVYKYAQ,PA2_2023
CDK7,CDK7,P50613,ER-alpha,2099,P03372,ESR1,S118,448101,LHPPPQLsPFLQPHG,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,LASP1,3927,Q14847,LASP1,S146,,MEPERRDsQDGssyR,PA1_2016
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S108,456310,DVEELtAsQREAAER,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S13,473057,EsFtMAssPAQRRRG,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S139,454180,RRGLLyDsDEEDEER,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S27,452310,GNDPLtssPGRssRR,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S4,2201407,____MAEssEsFtMA,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S40,452311,RRtDALtssPGRDLP,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S41,452312,RtDALtssPGRDLPP,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S5,2201405,___MAEssEsFtMAs,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S53,473058,LPPFEDEsEGLLGtE,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,S7,2201406,_MAEssEsFtMAssP,PA2_2023
CDK7,CDK7,P50613,MCM2,4171,P49736,MCM2,T59,2201408,EsEGLLGtEGPLEEE,PA2_2023
CDK7,CDK7,P50613,MED1,5469,Q15648,MED1,T1457,449866,HsKsPAytPQNLDsE,PA2_2023
CDK7,CDK7,P50613,STF-1,2516,Q13285,NR5A1,S203,447603,EYPEPYAsPPQPGLP,PA2_2023
CDK7,CDK7,P50613,OGFOD1,55239,Q8N543,OGFOD1,S256,1874115106,FEPPIPRsPHIPQDH,PA2_2023
CDK7,CDK7,P50613,MBLR,84108,Q9BYE7,PCGF6,S30,455506,LPPPPPVsPPALTPA,PA2_2023 and PA1_2016
CDK7,CDK7,P50613,POLR2A,5430,P24928,POLR2A,S1616,450204,TPQSPSysPtsPsYS,PA2_2023
CDK7,CDK7,P50613,POLR2A,5430,P24928,POLR2A,S1619,447616,SPSysPtsPsYSPTS,PA2_2023
CDK7,CDK7,P50613,POLR2A,5430,P24928,POLR2A,S1621,3439802,SysPtsPsYSPTSPS,PA2_2023
CDK7,CDK7,P50613,POLR2A,5430,P24928,POLR2A,S1878,3182204,sPKysPtsPtysPtt,PA2_2023
CDK7,CDK7,P50613,Oct4,5460,Q01860,POU5F1,S12,18496900,LASDFAFsPPPGGGG,PA2_2023
CDK7,CDK7,P50613,RARA,5914,P10276,RARA,S77,455459,EIVPsPPsPPPLPRI,PA2_2023
CDK7,CDK7,P50613,RARG,5916,P13631,RARG,S77,455543,SEEMVPSsPsPPPPP,PA2_2023
CDK7,CDK7,P50613,RARG,5916,P13631,RARG,S79,455544,EMVPSsPsPPPPPRV,PA2_2023
CDK7,CDK7,P50613,Rb,5925,P06400,RB1,S780,447978,strPPtLsPIPHIPr,PA2_2023
CDK7,CDK7,P50613,Rb,5925,P06400,RB1,S807,447980,PGGNIyIsPLksPyk,PA2_2023
CDK7,CDK7,P50613,Rb,5925,P06400,RB1,S811,448717,IyIsPLksPykIsEG,PA2_2023
CDK7,CDK7,P50613,SMAD1,4086,Q15797,SMAD1,S206,451175,SSStYPHsPTSSDPG,PA2_2023
CDK7,CDK7,P50613,SPT5,6829,O00267,SUPT5H,S773,15415344,GRtPMyGsQtPMyGs,PA2_2023
CDK7,CDK7,P50613,SPT5,6829,O00267,SUPT5H,S782,4948434,tPMyGsGsrtPMyGs,PA2_2023
CDK7,CDK7,P50613,SPT5,6829,O00267,SUPT5H,T775,458815,tPMyGsQtPMyGsGs,PA2_2023
CDK7,CDK7,P50613,SPT5,6829,O00267,SUPT5H,T784,458816,MyGsGsrtPMyGsQt,PA2_2023
CDK7,CDK7,P50613,p53,7157,P04637,TP53,S33,447531,LPENNVLsPLPsQAM,PA2_2023
CDK7,CDK7,P50613,p53,7157,P04637,TP53,S371,447533,AHsSHLkskkGQsts,PA2_2023
CDK7,CDK7,P50613,p53,7157,P04637,TP53,S376,447570,LkskkGQstsRHkkL,PA2_2023
CDK7,CDK7,P50613,p53,7157,P04637,TP53,S378,447534,skkGQstsRHkkLMF,PA2_2023
CDK7,CDK7,P50613,p53,7157,P04637,TP53,S392,447535,FktEGPDsD______,PA2_2023
CDK7,CDK7,P50613,XRN2,22803,Q9H0D6,XRN2,T439,3211959,FtPsGILtPHALGsR,PA2_2023
CDK8,CDK8,P49336,CCNH,902,P51946,CCNH,S304,12521707,yEDDDyVsKKsKHEE,PA2_2023 and PA1_2016
CDK8,CDK8,P49336,CCNH,902,P51946,CCNH,S5,456230,___MYHNsSQkRHWT,PA2_2023 and PA1_2016
CDK8,CDK8,P49336,E2F1,1869,Q01094,E2F1,S375,3193946,PVDEDRLsPLVAADS,PA2_2023
CDK8,CDK8,P49336,H3,8350,P68431,H3C1,S10,455676,tkQtArkstGGkAPr,PA2_2023
CDK8,CDK8,P49336,Notch 1,4851,P46531,NOTCH1,S2513,35483201,EHPFLtPsPEsPDQW,PA2_2023
CDK8,CDK8,P49336,Notch 1,4851,P46531,NOTCH1,S2516,35483202,FLtPsPEsPDQWsss,PA2_2023
CDK8,CDK8,P49336,Notch 1,4851,P46531,NOTCH1,T2511,483083,VPEHPFLtPsPEsPD,PA2_2023
CDK8,CDK8,P49336,SMAD1,4086,Q15797,SMAD1,S187,451173,NSHPFPHsPNSSYPN,PA2_2023
CDK8,CDK8,P49336,SMAD1,4086,Q15797,SMAD1,S195,451174,PNSSYPNsPGSSSSt,PA2_2023
CDK8,CDK8,P49336,SMAD1,4086,Q15797,SMAD1,S206,451175,SSStYPHsPTSSDPG,PA2_2023
CDK8,CDK8,P49336,SMAD1,4086,Q15797,SMAD1,S214,451176,PTSSDPGsPFQMPAD,PA2_2023
CDK8,CDK8,P49336,SMAD3,4088,P84022,SMAD3,S208,451179,DAGsPNLsPNPMsPA,PA2_2023
